"Country","year","Cab_left_right","Opp_left_right","left_right_ls_spread","Cab_liberty_authority","Opp_liberty_authority","liberty_authority_ls_spread","Cab_eu_anti_pro","Opp_eu_anti_pro","eu_anti_pro_ls_spread","CabinetChecksum","OppositionChecksum","UnlabeledParliamentShare"
"Austria",2000,7.18196695569131,3.83938162453495,14.273292956582,7.81124823421047,3.47716934160828,22.5170520473212,5.71250207023522,7.65628036651991,9.6957137666209,1,1,0
"Austria",2001,7.41135,3.50443164556962,15.264011028185,8.06735,3.11405316455696,24.53514954001,5.4133,8.13671518987342,7.41699029643327,1,1,0
"Austria",2002,7.35138685121433,3.50179278163887,14.8484162863004,8.03874117612172,3.10979862296225,24.2997166884999,5.63267160492793,8.13304461312365,6.69152829847651,1,1,0
"Austria",2003,6.82144226804124,3.47847093023256,11.1754573654104,7.78590103092783,3.0721976744186,22.2189993331664,7.57144226804124,8.10060465116279,0.280012827710881,1,1,0
"Austria",2004,6.82144226804124,3.47847093023256,11.1754573654104,7.78590103092784,3.0721976744186,22.2189993331664,7.57144226804124,8.10060465116279,0.280012827710881,1,1,0
"Austria",2005,6.79372377009194,3.71410474221282,9.50819897639893,7.78106905622825,3.33549132498942,19.7881902051479,7.89554704034307,7.80458967451102,0.142153091437449,1,1,0
"Austria",2006,6.78407362637363,3.7961402173913,8.92774605651273,7.77938681318681,3.42715652173913,18.9419085097948,8.00838351648352,7.70153260869565,0.0941574796102369,1,1,0
"Austria",2007,5.12761500369206,5.83656099597467,0.88867552352683,5.57942637111558,5.46626937168218,0.520424338646708,8.62687621631019,4.17087883761292,20.3422238291431,1,1,0
"Austria",2008,5.07639336421763,5.97519088240124,0.892376436681688,5.51059315839157,5.61843234362355,0.130402151089187,8.64370923282963,4.01629475784902,21.4470128496126,1,1,0
"Austria",2009,5.02507777777778,6.913568,3.56639531942894,5.43311111111111,6.71403466666667,1.64076515517709,8.63631111111111,3.38081333333333,27.6202568922272,1,1,0
"Austria",2010,5.02507777777778,6.913568,3.56639531942894,5.43311111111111,6.71403466666667,1.64076515517709,8.63631111111111,3.38081333333333,27.6202568922272,1,1,0
"Austria",2011,5.02507777777778,6.913568,3.56639531942894,5.43311111111111,6.71403466666667,1.64076515517709,8.63631111111111,3.38081333333333,27.6202568922272,1,1,0
"Austria",2012,5.02507777777778,6.913568,3.56639531942894,5.43311111111111,6.71403466666667,1.64076515517709,8.63631111111111,3.38081333333333,27.6202568922272,1,1,0
"Austria",2013,5.02536332556188,6.88034875370049,3.46708942928316,5.43354226329008,6.65563410181343,1.57403837249135,8.63635227827707,3.44542267366532,27.0427500336215,1,1,0
"Austria",2014,5.03200707070707,6.10744761904762,1.15657237301502,5.44357373737374,5.29684761904762,0.0215285537990502,8.6373101010101,4.94866666666667,13.6060903857249,1,1,0
"Belgium",2000,4.65825957446808,6.940825,5.21010492183369,3.11717340425532,7.59751428571429,20.0734544140725,8.28303191489362,6.74842678571429,2.35501290250351,1,1,0
"Belgium",2001,4.65825957446808,6.940825,5.21010492183369,3.11717340425532,7.59751428571429,20.0734544140725,8.28303191489362,6.74842678571429,2.35501290250351,1,1,0
"Belgium",2002,4.65825957446808,6.940825,5.21010492183369,3.11717340425532,7.59751428571429,20.0734544140725,8.28303191489362,6.74842678571429,2.35501290250351,1,1,0
"Belgium",2003,4.81388879348557,6.9219851959173,4.47804935167265,3.32010680548364,7.54357699411093,17.9113553767843,8.25575881902163,6.63472847653095,2.63607721404578,1,1,0
"Belgium",2004,4.98761443298969,6.90095471698113,3.66087104234445,3.54663711340206,7.4833679245283,15.4978494792707,8.22531443298969,6.50780943396226,2.9498234216842,1,1,0
"Belgium",2005,4.98761443298969,6.90095471698113,3.66087104234445,3.54663711340206,7.4833679245283,15.4978494792707,8.22531443298969,6.50780943396226,2.9498234216842,1,1,0
"Belgium",2006,4.98761443298969,6.90095471698113,3.66087104234445,3.54663711340206,7.4833679245283,15.4978494792707,8.22531443298969,6.50780943396226,2.9498234216842,1,1,0
"Belgium",2007,5.07966575353358,6.57571809037821,2.41454114164254,3.61790983741217,6.88160386777719,11.2246211387146,8.24232931511273,6.70764549149555,2.41703389140805,1,1,0
"Belgium",2008,5.73751723563356,5.73323694226732,0.000176121794467643,5.04429653436923,5.03610179060315,0.000291419094428224,8.39864193725391,5.89755392367725,6.2554626873457,1,1,0
"Belgium",2009,5.59747021276596,5.83285535714286,0.0554061661933339,4.88626276595745,5.16378214285714,0.0770170045547951,8.55265957446809,5.96323928571429,6.70509743180981,1,1,0
"Belgium",2010,5.22107629635381,5.87675005345759,0.573155490953883,4.87447418209113,5.02323143352758,0.0355739370172816,8.49638138717404,6.37212696708273,4.68792860019927,1,1,0
"Belgium",2011,4.91594079282131,5.93776564445716,1.05281939666401,4.83818290445219,4.95984244565116,0.0958706913575457,8.44873087430069,6.66012274114631,3.22256038124056,1,1,0
"Belgium",2012,4.91728817204301,6.28245263157895,1.86367400158005,4.47570537634409,5.64584210526316,1.36921996436542,8.42144838709677,6.06904561403509,5.53379880670831,1,1,0
"Belgium",2013,4.91728817204301,6.28245263157895,1.86367400158005,4.47570537634409,5.64584210526316,1.36921996436542,8.42144838709677,6.06904561403509,5.53379880670831,1,1,0
"Belgium",2014,5.33601194552021,5.46038987242458,2.54669100907447,4.71746268237932,4.9827754413977,1.35604190364489,8.28146362203958,6.56238110227044,3.71870104152927,1.000000001,1.000000001,0
"Bulgaria",2000,6.81447810218978,3.96540194174757,8.11723496800012,4.05736131386861,4.97326990291262,0.838888543484586,9.66142846715328,8.48487378640777,1.38428091678418,1,1,0
"Bulgaria",2001,6.27266963026224,4.41630618358815,4.70257037230373,4.18106501516768,4.88097277599893,0.549357729746133,9.50104185996737,8.8027993950979,0.779240323443235,1,1,0
"Bulgaria",2002,5.58186382978723,4.99120909090909,0.348873020559207,4.33878723404255,4.76329393939394,0.180205942888289,9.29654893617021,9.20815454545455,0.007813568309994,1,1,0
"Bulgaria",2003,5.58186382978723,4.99120909090909,0.348873020559207,4.33878723404255,4.76329393939394,0.180205942888289,9.29654893617021,9.20815454545455,0.007813568309994,1,1,0
"Bulgaria",2004,5.58186382978723,4.99120909090909,0.348873020559207,4.33878723404255,4.76329393939394,0.180205942888289,9.29654893617021,9.20815454545455,0.007813568309994,1,1,0
"Bulgaria",2005,5.04074166486888,5.56141637433729,2.34163241852289,4.69631220697251,5.17616755539311,0.235396976591039,9.16186575850552,8.43428027247401,1.21432827400406,1,1,0
"Bulgaria",2006,4.13356627218935,6.51735211267606,5.68243493330491,5.29569230769231,5.86833802816901,0.327923121180286,8.93607337278107,7.13690281690141,3.23701468914431,1,1,0
"Bulgaria",2007,4.13356627218935,6.51735211267606,5.68243493330491,5.29569230769231,5.86833802816901,0.327923121180286,8.93607337278107,7.13690281690141,3.23701468914431,1,1,0
"Bulgaria",2008,4.13356627218935,6.51735211267606,5.68243493330491,5.29569230769231,5.86833802816901,0.327923121180286,8.93607337278107,7.13690281690141,3.23701468914431,1,1,0
"Bulgaria",2009,5.54244015924255,5.80283354422185,6.01252238293146,5.98766018545662,6.28831053910485,0.187933095608431,8.44606370411391,7.11981894728809,2.05381288763327,1,1,0
"Bulgaria",2010,7.4,4.86076129032258,6.44773322472425,6.9,6.84203225806452,0.0033602591050989,7.8,7.09729435483871,0.493795223741546,1,1,0
"Bulgaria",2011,7.4,4.86076129032258,6.44773322472425,6.9,6.84203225806452,0.0033602591050989,7.8,7.09729435483871,0.493795223741546,1,1,0
"Bulgaria",2012,7.4,4.86076129032258,6.44773322472425,6.9,6.84203225806452,0.0033602591050989,7.8,7.09729435483871,0.493795223741546,1,1,0
"Bulgaria",2013,3.46311340480294,6.40653481180855,16.8941795643091,4.8395010961282,7.14053884685252,11.2284142430437,6.71430593007928,6.97574325929169,14.1214867162186,0.788461538,1,0
"Bulgaria",2014,3.0608085042504,6.27573495595289,15.3609235070509,4.47161135680786,7.06728222671323,12.5368077195736,6.35416903075386,7.07876764137587,17.9550599116165,0.741758241,0.999999999,0
"Croatia",2000,4.43709704679183,6.75092230250208,5.76440227198114,3.85539421886772,6.4761073952544,7.39489736749304,6.84966652019393,6.25570731474249,0.379844989130297,0.928767123,0.928767123,0.0430554295430464
"Croatia",2001,4.81257319077429,7.10725472368614,5.29390932796119,4.1927611583591,6.78697202794725,6.76788493898708,7.32741701563477,6.83934239683271,0.255034927641295,1,1,0.0463576158940397
"Croatia",2002,4.47053795764948,7.01510439054139,6.6865705006756,4.01977912110608,6.50617962293501,6.18693808289107,7.63693664909635,6.68057024878132,1.372331671829,1,1,0.0463576158940397
"Croatia",2003,4.03788904487028,6.98851509957347,9.47333416933228,3.81227820801596,6.25307851662366,6.66496425422514,8.0845949112206,6.39076932032402,2.99197639050529,1,1,0.046495505192053
"Croatia",2004,7.1053,4.21317564102564,8.36438330777284,6.9298,3.75972820512821,10.0493551846417,7.1053,7.7503717948718,0.41611762053912,1,1,0.0526315789473684
"Croatia",2005,7.1053,4.21317564102564,8.36438330777284,6.9298,3.75972820512821,10.0493551846417,7.1053,7.7503717948718,0.41611762053912,1,1,0.0526315789473684
"Croatia",2006,7.1053,4.21317564102564,8.36438330777284,6.9298,3.75972820512821,10.0493551846417,7.1053,7.75037179487179,0.41611762053912,1,1,0.0526315789473684
"Croatia",2007,7.1053,4.21317564102564,8.36438330777284,6.9298,3.75972820512821,10.0493551846417,7.1053,7.7503717948718,0.41611762053912,1,1,0.0526315789473684
"Croatia",2008,6.89742560747855,3.50350951842278,11.5264905560364,6.83491464860955,2.74438541076708,16.7587561712131,7.02576745416493,8.42718048918561,1.98173412388453,1,1,0.0332810268964568
"Croatia",2009,6.89096623376623,3.48145774647887,11.6247481248845,6.83196623376623,2.71283521126761,16.9672403805106,7.0232961038961,8.44821126760563,2.03038322376936,1,1,0.0326797385620915
"Croatia",2010,6.88711613301003,3.5300659319435,11.2727909699564,6.84860989125084,2.74968173190715,16.8016577426971,7.04796963664793,8.40420035683215,1.84451311711125,1,1,0.0326797385620915
"Croatia",2011,6.79791356292342,3.65244825868246,10.9534690619447,6.76579040263912,2.87798147078445,16.7056291536328,7.11323521282554,8.30494628828881,1.7767858821047,1,1,0.0338536501384236
"Croatia",2012,3.01548311688312,6.73649508196721,13.845930044299,2.27157532467532,6.79687540983607,20.4783408607558,8.81861818181818,6.02671639344262,7.79471559593465,1,1,0.0860927152317881
"Croatia",2013,3.01548311688312,6.73649508196721,13.845930044299,2.27157532467532,6.79687540983607,20.4783408607558,8.81861818181818,6.02671639344262,7.79471559593465,1,1,0.0860927152317881
"Croatia",2014,3.01548311688312,6.73649508196721,13.845930044299,2.27157532467532,6.79687540983607,20.4783408607558,8.81861818181818,6.02671639344262,7.79471559593465,1,1,0.0860927152317881
"Cyprus",2000,6.8985,1.62904761904762,27.7671283951247,5.43232857142857,6.0087619047619,0.332275387777778,8.96617142857143,6.52254285714286,5.97132059510204,1,1,0
"Cyprus",2001,6.96569296017593,1.92737415952075,25.420434863917,5.41966341738409,6.05144893708188,0.401204888872155,8.97707731063759,6.52676689233455,6.00405104729825,1,1,0
"Cyprus",2002,7.01069375,2.12717083333333,23.8487960776085,5.41118125,6.0800375,0.447368683164063,8.98438125,6.52959583333333,6.02597144187934,1,1,0
"Cyprus",2003,3.16509775381128,7.46627034278308,34.4896301380699,6.00404526435113,5.25385349046788,0.944468883092353,7.32087738131891,8.82663884967267,5.24046803139613,1,1,0
"Cyprus",2004,2.43619393939394,8.47825652173913,36.5065202489758,6.11641818181818,5.09725652173913,1.03869048937509,7.00557272727273,9.26202608695652,5.09158176442828,1,1,0
"Cyprus",2005,2.43619393939394,8.47825652173913,36.5065202489758,6.11641818181818,5.09725652173913,1.03869048937509,7.00557272727273,9.26202608695652,5.09158176442828,1,1,0
"Cyprus",2006,2.59929450147492,8.29877278819366,32.5574052406538,6.10811921020675,4.93361614482712,1.39453929573614,7.10501937468075,9.28054429916751,4.73700207933441,1,1,0
"Cyprus",2007,2.70123235294118,8.18659545454545,30.0892083564417,6.10293235294118,4.83134090909091,1.61694480007321,7.16717352941177,9.29211818181818,4.51538977579062,1,1,0
"Cyprus",2008,2.70123235294118,8.18659545454545,30.0892083564417,6.10293235294118,4.83134090909091,1.61694480007321,7.16717352941177,9.29211818181818,4.51538977579062,1,1,0
"Cyprus",2009,2.70123235294118,8.18659545454545,30.0892083564417,6.10293235294118,4.83134090909091,1.61694480007321,7.16717352941177,9.29211818181818,4.51538977579062,1,1,0
"Cyprus",2010,2.61652537839088,7.4292099143094,23.251240952784,6.12911510932769,4.99988321859995,1.27916457929763,6.92978131315565,9.21845073816528,5.24329835563101,1,1,0
"Cyprus",2011,1.922075845887,7.14229177333033,27.5127831546933,6.15614826640874,5.16088644918145,1.00272350027942,6.57686032255662,9.10475495148844,6.42942064047045,1,1,0
"Cyprus",2012,1.0526,6.86771351351351,33.8155451750475,6.1842,5.32076756756757,0.745515565376187,6.1842,8.94296486486486,7.61078357961285,1,1,0
"Cyprus",2013,6.47319593854243,2.50033698636443,33.5713968571333,5.36155753318637,5.99129641547716,0.810528562059864,8.5675173951644,7.10449632313162,5.44967548931582,1,1,0
"Cyprus",2014,8.25018172775947,2.42038315172669,33.9869386687419,4.9319143180084,6.10237340142542,1.38709298455836,9.33285261826979,7.0313770277296,5.29752510930396,1,1,0
"Czech Republic",2000,3.0463,5.83566587301587,7.7805619735456,4.2463,4.84307063492063,0.356135190703577,8.5647,5.46211111111111,9.62605781345679,1,1,0
"Czech Republic",2001,3.0463,5.83566587301587,7.7805619735456,4.2463,4.84307063492063,0.356135190703577,8.5647,5.46211111111111,9.62605781345679,1,1,0
"Czech Republic",2002,3.49847797001877,5.27338997921635,4.33775492077614,4.53976212853228,4.92057871310423,0.198832215603015,8.58943539602438,4.61227409864708,16.7003622529342,1,1,0
"Czech Republic",2003,4.02022178217822,4.6246101010101,0.365285239940431,4.87837227722772,5.01001111111111,0.0173287825861784,8.61797623762376,3.63169292929293,24.8630212309387,1,1,0
"Czech Republic",2004,4.02022178217822,4.6246101010101,0.365285239940431,4.87837227722772,5.01001111111111,0.0173287825861784,8.61797623762376,3.63169292929293,24.8630212309387,1,1,0
"Czech Republic",2005,4.02022178217822,4.6246101010101,0.365285239940431,4.87837227722772,5.01001111111111,0.0173287825861784,8.61797623762376,3.63169292929293,24.8630212309387,1,1,0
"Czech Republic",2006,5.27861880247182,3.97578972173065,7.7244260574974,4.55105056881585,5.00727901109433,0.382716362262058,7.05151814974347,4.96867465466571,18.3061315294451,1,1,0
"Czech Republic",2007,6.97597687912959,2.45913366978553,20.4019378154211,4.37885197801366,4.81731903518747,0.199189871261753,5.16344730767641,6.98344018783348,3.33090024928665,1,1,0
"Czech Republic",2008,6.967264,2.44921,20.412811946916,4.38717,4.813152,0.181460664324,5.179345,6.978934,3.238520568921,1,1,0
"Czech Republic",2009,1.87580184454602,4.11230502383521,21.8108042837819,1.18116115283373,4.66011675830443,15.5370549876454,1.39443903726631,6.30304468199324,27.6555615544431,0.269230769,1,0.00730769231
"Czech Republic",2010,3.62748543963845,3.49513359158519,22.5968193881792,2.50887419915993,4.77432779483756,10.3646776341815,3.32215608127837,6.34877445597043,17.9314532627251,0.510989011,1,0.012554945055
"Czech Republic",2011,7.09895,2.31814146341463,22.8561302634875,4.90983983050848,4.93758292682927,0.000769679393464809,6.50142372881356,6.63083902439024,0.0167483187292007,1,1,0.015
"Czech Republic",2012,7.21545550932589,2.74134397607185,20.0620505323853,5.06765149813856,4.86619627486543,0.0653673874261601,6.26777431712424,6.74434108023901,0.283971341528753,1,1,0.0285890411
"Czech Republic",2013,3.79499934734726,4.00745581403484,22.5706642325585,2.68406473735597,4.90877725947171,11.9625999422013,3.21410292691152,6.64015401996688,20.2115692124713,0.521978022,1,0.035
"Czech Republic",2014,4.4413288979247,4.79771458848996,1.1932137564397,4.19954452015144,6.11177660344706,4.09273600588549,8.27007306169283,5.12895200723806,14.1118635419792,0.956043956,1,0.02543956044
"Denmark",2000,3.90835,6.32668571428571,5.84834762698979,4.08401,5.21397333333333,1.27681713467778,7.47393,6.40888190476191,1.13432744517029,1,1,0.0223463687150838
"Denmark",2001,4.22288165308752,6.16305360685888,5.98342580958682,4.2005068065747,5.15926138548752,1.20371341468096,7.59307976138611,6.31041274798327,2.1048857832803,1,1,0.0218245441731844
"Denmark",2002,7.27568888888889,4.57485961538462,7.29447876461763,5.33121111111111,4.62823365384615,0.494177305422705,8.74953333333333,5.35468269230769,11.5250108748722,1,1,0.0167597765363128
"Denmark",2003,7.27568888888889,4.57485961538462,7.29447876461763,5.33121111111111,4.62823365384615,0.494177305422705,8.74953333333333,5.35468269230769,11.5250108748722,1,1,0.0167597765363128
"Denmark",2004,7.27568888888889,4.57485961538462,7.29447876461763,5.33121111111111,4.62823365384615,0.494177305422705,8.74953333333333,5.35468269230769,11.5250108748722,1,1,0.0167597765363128
"Denmark",2005,7.27346371533262,4.60878457710134,7.1007134158944,5.37698177916626,4.44366007754123,0.879148913302088,8.71170841444845,5.29291785037382,11.6882159771955,1,1,0.0216096752402235
"Denmark",2006,7.27312571428571,4.61393773584906,7.07128070466204,5.38393428571429,4.41562358490566,0.937625613300492,8.70596285714286,5.2835358490566,11.7130066256782,1,1,0.0223463687150838
"Denmark",2007,7.27294098999285,4.60823910940446,7.10089693915245,5.38773396878466,4.41320128857068,0.950046061833726,8.70282279583215,5.26615266197607,11.8124419911019,1,1,0.0217631530502793
"Denmark",2008,7.27135625,4.55935089285714,7.35497305717156,5.42033125,4.39242053571429,1.05660043654337,8.675884375,5.11702321428571,12.6654927612406,1,1,0.0167597765363128
"Denmark",2009,7.27159182956474,4.54972374556838,7.40859973222546,5.41548550031541,4.39838414190975,1.03453585165729,8.67988890664754,5.09241169729564,12.8702778185616,1,1,0.0167597765363128
"Denmark",2010,7.27167384615385,4.54637207207207,7.42726975981326,5.41379846153846,4.40046036036036,1.02685410729924,8.68128307692308,5.08384324324324,12.9415733569464,1,1,0.0167597765363128
"Denmark",2011,6.38649589094887,5.02567648815124,7.52001308565432,4.91964945610448,4.59758998986936,1.55855925075894,8.19829443309409,5.35638264791582,9.81430038807163,1,1,0.0126158757486034
"Denmark",2012,3.69162077922078,6.48489215686275,7.80236498915385,3.41524025974026,5.19774019607843,3.17730602304559,6.72786233766234,6.1861137254902,0.293491558790441,1,1,0
"Denmark",2013,3.69162077922078,6.48489215686275,7.80236498915385,3.41524025974026,5.19774019607843,3.17730602304559,6.72786233766234,6.1861137254902,0.293491558790441,1,1,0
"Denmark",2014,4.0629706460765,5.94851160056468,3.63741320860294,3.71759221493164,4.82165660340801,1.264846597523,7.47588592503568,5.86622140184872,2.70471977184255,1,1,0
"Estonia",2000,6.61328113207547,4.2826375,5.43189973973394,5.31508867924528,5.22662916666667,0.00782508536564622,8.30559622641509,5.70653958333333,6.75509543394743,1,1,0
"Estonia",2001,6.61328113207547,4.2826375,5.43189973973394,5.31508867924528,5.22662916666667,0.00782508536564622,8.30559622641509,5.70653958333333,6.75509543394743,1,1,0
"Estonia",2002,5.58092413776606,5.42068814144989,0.403088247866012,5.11954094236747,5.40060155909897,0.0899348874633292,6.54572469586786,7.48468461478574,1.88453638614512,1,1,0
"Estonia",2003,6.92510599713004,4.85938808364339,5.88249262012997,5.77404805599984,5.21122583490295,0.601807345446012,7.8214524247064,6.45589950955023,4.3668607445948,1,1,0
"Estonia",2004,7.45817166666667,4.61563170731707,8.08003342049919,6.024415,5.13527073170732,0.790577529837729,8.35072,6.01833902439024,5.44000101538632,1,1,0
"Estonia",2005,5.93319730722667,6.84730150161951,6.32971731336651,5.6513673075784,5.68119418403161,0.329667552190428,6.9226856405896,8.10814540401522,6.22314214870375,1,1,0
"Estonia",2006,5.339505,7.71611951219512,5.64829653957646,5.506135,5.89372926829268,0.15022931681334,6.36673333333333,8.92173414634146,6.5280291544722,1,1,0
